date,close,volume,open,high,low
2/17/15,75.6,25243920,75.3,76.91,75.08
2/13/15,75.74,18487260,76.46,76.48,75.5
2/12/15,76.23,17212100,76.86,76.87,75.89
2/11/15,76.51,20817690,75.09,76.75,75.03
2/10/15,75.19,15783750,74.85,75.34,74.5
2/9/15,74.44,16182700,74.05,74.83,73.45
2/6/15,74.47,21131450,75.68,75.7,74.25
2/5/15,75.615,15002820,75.71,75.98,75.21
2/4/15,75.63,20246640,75.09,76.35,75.01
2/3/15,75.4,26921640,75.19,75.58,73.86
2/2/15,74.99,41901530,76.11,76.14,73.75
1/30/15,75.91,42540890,78,78.16,75.75
1/29/15,78,60670160,76.85,78.02,74.21
1/28/15,76.24,51281680,76.9,77.638,76
1/27/15,75.78,19982990,76.71,76.88,75.63
1/26/15,77.495,19229120,77.98,78.47,77.29
1/23/15,77.83,16711610,77.65,78.19,77.04
1/22/15,77.65,19491720,77.17,77.75,76.68
1/21/15,76.74,25079200,76.16,77.3,75.85
1/20/15,76.24,22765930,75.72,76.31,74.82
1/16/15,75.18,21744680,74.04,75.32,73.84
1/15/15,74.05,34058150,76.4,76.57,73.54
1/14/15,76.28,25831690,76.42,77.2,76.0291
1/13/15,76.45,25149270,77.23,78.08,75.85
1/12/15,76.72,19150390,77.84,78,76.21
1/9/15,77.74,21146060,78.2,78.62,77.2
1/8/15,78.175,23931830,76.74,78.23,76.08
1/7/15,76.15,22015250,76.76,77.36,75.82
1/6/15,76.15,27365180,77.23,77.59,75.365
1/5/15,77.19,26392340,77.98,79.2455,76.86
1/2/15,78.45,18141830,78.58,78.93,77.7
12/31/14,78.02,20004710,79.54,79.8,77.86
12/30/14,79.22,14354170,79.85,80.59,79.1
12/29/14,80.02,14101570,80.49,80.96,79.71
12/26/14,80.775,10632810,81.02,81.28,80.51
12/24/14,80.77,7685481,81.03,81.43,80.75
12/23/14,80.61,19846990,82.02,82.17,80.4
12/22/14,81.45,31361040,80.08,81.89,80
12/19/14,79.88,43274930,78.75,80,78.33
12/18/14,78.4,34147520,76.89,78.4,76.51
12/17/14,76.11,29142380,75.01,76.41,74.9
12/16/14,74.69,31466710,76.19,77.39,74.59
12/15/14,76.99,29341660,78.46,78.58,76.56
12/12/14,77.83,28049760,77.16,78.88,77.02
12/11/14,77.73,33465080,76.52,78.52,76.48
12/10/14,76.18,32168400,76.65,77.55,76.07
12/9/14,76.84,25307530,75.2,76.93,74.78
12/8/14,76.52,25674150,76.18,77.25,75.4
12/5/14,76.36,24273070,75.8,76.76,75.36
12/4/14,75.24,14369110,74.83,75.55,74.66
12/3/14,74.88,15936750,75.38,75.73,74.4
12/2/14,75.46,16750770,75.33,75.91,75.04
12/1/14,75.1,31747970,77.26,77.31,74.8
11/28/14,77.7,15992040,77.67,78.27,77.23
11/26/14,77.62,32686400,75.53,77.78,75.51
11/25/14,75.63,32199750,74.21,75.74,74.13
11/24/14,74.01,22080500,73.54,74.35,73.35
11/21/14,73.75,23039660,74.5,74.5,73.5
11/20/14,73.6,19128520,72.8,73.99,72.51
11/19/14,73.33,25401630,74.01,74.54,73.11
11/18/14,74.34,20678330,74.45,74.8,73.9
11/17/14,74.24,28669580,74.88,75.655,73.88
11/14/14,74.88,19416910,74.27,74.93,74.04
11/13/14,74.25,26408940,74.74,75.24,73.64
11/12/14,74.72,26497580,74.28,75.14,73.54
11/11/14,74.61,18702040,74.95,74.98,74.03
11/10/14,75,21526460,75.36,75.4799,74.61
11/7/14,75.6,20757430,75.39,75.855,75.02
11/6/14,75.26,21321380,74.89,75.6,74.31
11/5/14,74.83,35853620,76.51,76.8,74.42
11/4/14,75.76,39202820,74.23,75.77,73.65
11/3/14,73.88,40529830,75.47,75.52,73.7
10/31/14,74.99,44472280,74.93,75.7,74.45
10/30/14,74.11,83098240,75.05,75.35,72.9
10/29/14,75.86,105883000,75.45,76.88,74.78
10/28/14,80.77,61137040,80.18,81.16,79.57
10/27/14,80.28,29806870,80.74,80.8,79.76
10/24/14,80.67,32123520,80.2,80.8183,79.32
10/23/14,80.04,34892410,79.38,80.63,79.01
10/22/14,78.37,41799140,78.815,79.85,78.01
10/21/14,78.69,32176370,77.56,78.74,77.15
10/20/14,76.95,34555900,75.6,77.09,75.38
10/17/14,75.95,76263220,74.23,76,73.75
10/16/14,72.63,53456880,70.79,73.35,70.58
10/15/14,73.21,61397390,71.69,73.8,70.32
10/14/14,73.59,50126990,74,74.18,72.05
10/13/14,72.99,43847640,73.23,74.78,72.52
10/10/14,72.91,52068580,75.59,76.5,72.76
10/9/14,75.91,32421030,77.28,77.7601,75.85
10/8/14,77.52,32853310,76.18,77.71,75.1
10/7/14,76.29,25241360,77.05,77.95,76.24
10/6/14,77.555,25689890,77.19,77.89,76.85
10/3/14,77.44,23280910,77.76,78.06,77.26
10/2/14,77.08,36468900,76.57,77.48,75.64
10/1/14,76.55,55006570,78.78,78.82,75.9
9/30/14,79.04,35816980,79.35,79.7067,78.6
9/29/14,79,33969370,78.12,79.199,77.91
9/26/14,78.79,28827060,77.59,78.8416,77.33
9/25/14,77.22,37392870,78.6,78.94,77.13
9/24/14,78.535,30638360,78.1,78.62,77.51
9/23/14,78.29,36666690,76.33,78.63,76.04
9/22/14,76.8,31908240,77,77.53,75.95
9/19/14,77.91,76614560,77.4,78.3,76.44
9/18/14,77,22939820,76.77,77.33,76.52
9/17/14,76.43,28498200,75.96,77.25,75.57
9/16/14,76.08,37662500,73.52,76.23,73.07
9/15/14,74.58,49552660,77.15,77.25,73.43
9/12/14,77.48,26655670,78.02,78.3,77.1
9/11/14,77.92,32181110,77.13,78.36,77.05
9/10/14,77.43,29836020,76.52,77.95,76.51
9/9/14,76.67,28723090,77.59,78.17,76.2
9/8/14,77.89,28135810,77.26,78.17,77.01
9/5/14,77.26,29387630,76.1,77.38,75.598
9/4/14,75.95,26581940,75.89,76.93,75.53
9/3/14,75.83,32311920,77.14,77.48,75.6
9/2/14,76.68,34744550,75.01,76.7,74.82
8/29/14,74.82,26215560,74.3,74.82,74.01
8/28/14,73.855,21898440,74,74.43,73.73
8/27/14,74.63,36213130,75.27,75.49,74.46
8/26/14,75.9601,23793170,75,75.99,74.73
8/25/14,75.02,19683350,74.94,75.28,74.79
8/22/14,74.57,20847650,74.34,74.73,73.57
8/21/14,74.57,20053690,74.92,75.19,74.4149
8/20/14,74.81,22863680,74.97,75.18,74.62
8/19/14,75.29,26596500,74.81,75.58,74.77
8/18/14,74.59,23898550,74,74.72,73.96
8/15/14,73.63,38837920,74.32,74.65,73
8/14/14,74.296,22163750,73.97,74.38,73.69
8/13/14,73.77,29181990,73.12,74.25,73.05
8/12/14,72.83,27347900,73.09,73.3301,72.22
8/11/14,73.44,24533690,73.46,73.91,73.06
8/8/14,73.06,27097750,73.4,73.43,72.56
8/7/14,73.17,38049750,73,74,72.7
8/6/14,72.47,30898990,72.02,73.72,71.79
8/5/14,72.69,34918620,73.2,73.59,72.18
8/4/14,73.51,30630370,72.36,73.88,72.36
8/1/14,72.36,43402770,72.22,73.22,71.55
7/31/14,72.65,43811380,74,74.165,72.44
7/30/14,74.677,36804070,74.21,75.19,74.13
7/29/14,73.71,41050770,74.72,74.92,73.4229
7/28/14,74.92,41556090,75.17,75.5,73.85
7/25/14,75.19,45792800,74.99,75.67,74.662
7/24/14,74.98,123026900,75.96,76.74,74.51
7/23/14,71.29,74712560,69.74,71.33,69.61
7/22/14,69.27,40227960,69.76,69.77,68.61
7/21/14,69.4,49386920,68.81,69.96,68.5
7/18/14,68.4199,42223010,66.8,68.46,66.16
7/17/14,66.4099,37941770,67.03,67.85,66.04
7/16/14,67.66,29525060,67.54,67.94,67.07
7/15/14,67.165,44145960,67.96,68.0899,66.26
7/14/14,67.9,38404830,67.13,68.17,66.9
7/11/14,66.34,39147600,65.28,66.59,64.79
